"","State","id","text","Class","period","licensure","education_access","services","status","enforcement","criminal","refugee","migrant","employment","emergency","Class_Int","impact_score","weighted_class"
"1207","TX","TX HR 2115 2013","This resolution honors the memory of philanthropist Bernard Rapoport of Waco, son of Russian Jewish immigrants.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1208","TX","TX HR 2145 2015","This resolution recognizes the Members of the League of Women Voters of Corpus Christi, who are celebrating the 70th anniversary of the founding of their organization in 2015. Its members have raised awareness of a wide range of issues of importance to area residents, including immigration.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1209","TX","TX HR 2165 2015","This resolution recognizes the St. Anthony School in Robstown, which is commemorating the 100th anniversary of its founding with a celebration in 2016. Founded in 1916, the school initially served 20 students who were the children of Mexican migrant farm workers. Today it continues serving a predominately Hispanic student population.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"1210","TX","TX HR 2166 2015","This resolution recognizes Dr. Richard D. Pineda, an associate professor in the Department of Communication at the University of Texas at El Paso and director of UTEP's Sam Donaldson Center for Communication Studies, who was presented with the 2014 Cordova-Puchot Scholar of the Year Award in 2014 by the Latina/o Communication Studies Division/La Raza Caucus. Dr. Pineda's recent research focuses on how immigration is represented in popular culture.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1211","TX","TX HR 2185 2015","This resolution commends the Honorable Veronica Escobar for her service to El Paso County as county judge for four years. She has focused on border issues and immigration, and she received the Human Rights Safe Communities Award from the Border Network for Human Rights.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1212","TX","TX HR 2202 2013","This resolution honors the memory of Benjamin Jimenez of Houston, an immigrant from Mexico who immigrated to the United States in 1958 in search of greater opportunity to provide for his family.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1213","TX","TX HR 2221 2013","This resolution honors the memory of Gene Edmond Sonny Eisenhauer of Corpus Christi, a descendant of German immigrants.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1214","TX","TX HR 2242 2015","This resolution commemorates the 40th anniversary of the end of the war in Vietnam and recognizes Vietnamese immigrants and their contributions to the country and to Texas.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1215","TX","TX HR 2253 2015","This resolution recognizes the vital role the Vahlenkamp farm has played in the state during its 111 years of continuous operation. The farm was established in 1904 in eastern Stonewall County, near Old Glory, by John Vahlenkamp, a German immigrant.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1216","TX","TX HR 2311 2015","This resolution honors Jalil Hanna Foty of Missouri City, who passed away on June 15, 2014, at the age of 79 and was an immigrant from Ramallah, Palestine.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1217","TX","TX HR 2334 2013","This resolution honors Juanita Valdez-Cox for her advocacy work in behalf of farm workers and migrant and low-income families in South Texas.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1218","TX","TX HR 2422 2013","This resolution honors the memory of Bob Perry, a philanthropist who advocated for a sensible immigration solution, equitable treatment in the judicial process, and the fundamental right of all people to a quality education.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1219","TX","TX HR 244 2015","This resolution honors the individuals who are providing humanitarian assistance to immigrants in McAllen.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1220","TX","TX HR 2440 2015","This resolution commemorates the Houston African Arts Festival and honors Houston African Community International USA for their efforts to assist African immigrants.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1221","TX","TX HR 2458 2015","This resolution recognizes May 5, 2015 as Live Oak County Day at the State Capital and recognizes the Native American tribes, Spanish and Mexican colonists, and Irish immigrants that greatly influenced the development of the area and fostered the area's rich culture and diversity.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1222","TX","TX HR 248 2013","This resolution congratulates Saoroth and Yani Rose Keo, political refugees and immigrant philanthropists, of Houston on their 60th wedding anniversary.","","2012-2016",0,0,0,0,0,0,1,1,0,0,NA,1,NA
"1223","TX","TX HR 248 2013","This resolution honors the life of Sylvia Rodriguez of San Antonio, who in 1978, became the first Hispanic woman from San Antonio appointed to the Democratic National Committee and who in 1980, became the founder and first chair of the party's Hispanic Caucus. Mrs. Rodriguez also served as director of the annual San Fernando Health and Safety Fair, where she organized and coordinated hundreds of volunteers to help provide health screenings and medical consultations to thousands of uninsured and undocumented people who did not have access to health care.","","2012-2016",0,0,1,0,0,0,0,0,0,0,NA,1,NA
"1224","TX","TX HR 2610 2013","This resolution congratulates Vantso Bailey, a Macedonian immigrant, and Sandra Bailey of Lorena on their 50th wedding anniversary.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1225","TX","TX HR 2631 2013","This resolution congratulates Jaime C. Thompson, who plans to pursue immigration law, on her graduation from the Thurgood Marshall School of Law.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1226","TX","TX HR 2632 2013","This resolution congratulates Cynthia S. Goble, who plans to to specialize in immigration, civil rights, tax, and bankruptcy law, on her graduation from the Thurgood Marshall School of Law.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1227","TX","TX HR 2665 2013","This resolution recognizes the Border Network for Human Rights, one of the leading immigration reform and human rights advocacy organizations in the United States, for its efforts in pushing for comprehensive immigration reform by educating elected officials at every level of government about the needs of border communities.","","2012-2016",0,0,0,0,0,0,1,0,0,0,NA,0,NA
"1228","TX","TX HR 2688 2013","This resolution honors Joel Zapata as a participant in the 2013 Moreno/Rangel Legislative Leadership Program, a program sponsored by the Mexican American Legislative Leadership Foundation.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1229","TX","TX HR 2757 2013","This resolution congratulates Rosbel Pena, the son of Mexican immigrants, on being named the 2012~2013 Secondary Teacher of the Year by the Mission Consolidated Independent School District.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1230","TX","TX HR 276 2013","This resolution honors the life of Erich E. Wendl of Corpus Christi, a German native, who became a naturalized citizen of his adopted country during his tour of duty with the U.S. Army from 1954 to 1956.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1231","TX","TX HR 2762 2015","This resolution memorializes Nelson Reyes Salinas, Governmental Affairs Manager for the Texas Association of Business, who passed away on April 29, 2015 at the age of 37. Salinas worked for three years with the migrant program at McAllen Independent School District and was a strong advocate for quality education for all students in Texas.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"1232","TX","TX HR 2818 2013","This resolution congratulates Ninia Ritchie, Andrew Bivins, and the JA Ranch for receiving a 2013 Lone Star Land Steward. The ranch was managed until 1910 by Richard Walsh, an Irish immigrant, who improved the stock through crossbreeding and created one of the highest quality herds in the nation.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1233","TX","TX HR 2876 2013","This resolution congratulates Midway Middle School students on their achievements in the 2013 Texas History Day competition. Phoebe Park earned distinguished achievement acknowledgment for her paper, Kindertransport: A Turning Point in the British Immigration Policy as the Unprecedented Rescue Mission, for which she also received a Jewish History Award.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1234","TX","TX HR 2884 2013","This resolution honors the memory of Bob Perry of Houston, a philanthropist who advocated for a sensible immigration solution, equitable treatment in the judicial process, and the fundamental right of all people to a quality education.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1235","TX","TX HR 2928 2015","This resolution recognizes Holy Trinity Greek Orthodox Church for its 100 years of service. Established in South Dallas in 1915 by immigrants from Greece, Holy Trinity has since played a vital role in the community.","","2012-2016",0,0,0,0,1,0,0,1,0,0,NA,2,NA
"1236","TX","TX HR 2938 2015","This resolution recognizes Sister Norma Gutierrez for being posthumously honored as an Unsung Hero by the Westside Development Corporation at the organization's 2015 Westside Honors Exitos en Nuestro Barrio Gala, taking place in San Antonio on May 21. Norma Gutierrez was born in Mercedes, and was one of 12 children of migrant farm workers.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1237","TX","TX HR 2940 2015","Social and political activist Maria Berriozabal is being recognized for her notable accomplishments by the Westside Development Corporation at the organization's 2015 Westside Honors Exitos en Nuestro Barrio Gala. Berriozabal is the daughter of immigrant parents and she became the first Mexican-American woman elected to the city council in 1981.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1238","TX","TX HR 3024 2013","This resolution congratulates Dalia Aleman, the daughter of migrant farmworkers, on being named the 2012-2013 Secondary Teacher of the Year by the La Joya Independent School District.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1239","TX","TX HR 3041 2013","This resolution congratulates Ana Reyes on her election as the first Hispanic member of the Farmers Branch City Council.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1240","TX","TX HR 3072 2013","This resolution honors the memory of Dabir Khan, who immigrated to the United States to attend North Central Texas College, and after completing an associate's degree, moved to Dallas and began working as a manager of a Schepps Food Store.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1241","TX","TX HR 3225 2015","This resolution honors Rick Diaz, anchor and former news director of KRGV-TV news in Weslaco, for his leadership and achievements. Diaz is the son of migrant workers.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1242","TX","TX HR 3244 2015","This resolution commends legislative intern Ashley Alcantara for her service in the office of State Representative Eddie Rodriguez during the 84th Legislative Session. Alcantara also served as a legal intern at the University of Houston's Immigration Clinic.","","2012-2016",0,1,0,0,1,0,0,0,0,0,NA,2,NA
"1243","TX","TX HR 3248 2015","This resolution commends Daniela Urias for her service as an aide in the district office of State Representative Joe Moody during the 84th Legislative Session. Her duties included serving as a constituent liaison and contributing to immigration-related issues.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1244","TX","TX HR 3295 2015","This resolution congratulates Angel Salazar on his graduation from Pasadena Early College High School on June 4, 2015. When he was seven months old, Salazar immigrated to the United States with his family from Monterrey, Mexico. His interest in working for NASA has inspired him to pursue a major in mechanical engineering.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1245","TX","TX HR 3310 2015","This resolution commends Darrell Williams II on his graduation from the Thurgood Marshall School of Law at State Southern University. Williams II is an active member of the Hispanic Law Student Association and he pursued his interest in immigration law while studying at the University of Puerto Rico in 2013.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1246","TX","TX HR 3353 2015","This resolution memorializes Edward M. Nelson Jr. and Dorothy Louise Nelson of Austin. Mrs. Nelson made beautiful quilts for the homeless and for immigrant families through Refugee Services of Texas.","","2012-2016",0,0,0,0,1,0,1,1,0,0,NA,2,NA
"1247","TX","TX HR 3379 2015","This resolution memorializes Nelson Reyes Salinas, governmental affairs manager for the State Association of Business and former legislative staff member. Salinas worked for three years with the migrant program at McAllen Independent School District and was a strong advocate for quality education for all students in Texas.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"1248","TX","TX HR 342 2015","This resolution recognizes the celebration of Rowlett Day at the State Capitol on February 12, 2015. The area around present-day Rowlett was first settled in the 1840s by two immigration companies, the W. S. Peters Colony and the Charles Mercer Colony.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1249","TX","TX HR 384 2013","This resolution honors the memory of Jesus Maria Jesse Gamez III of San Antonio, who played an active role in the Hispanic civil rights movement in South Texas and in whose honor a migrant school was named.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1250","TX","TX HR 4 2013","This resolution, which establishes the rules of the house for the 83rd Legislature, renames the Border and Intergovernmental Affairs committee to 'International Trade and Intergovernmental Affairs' and amends its membership from nine to seven. This committee has jurisdiction over the provision of public services to persons residing in close proximity to the Texas border and other areas of the state experiencing a significant increase in population due to immigration.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1251","TX","TX HR 438 2013","This resolution recognizes April 1, 2013, as Migrant Farmworker Day at the State Capitol.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1252","TX","TX HR 439 2013","This resolution honors Roberto Pulido, a Tejano musician born into a family of migrant farmworkers, for his accomplishments in the music industry.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1253","TX","TX HR 440 2013","This resolution congratulates Judge Maria Salas~Mendoza on being selected as a Border Hero by Las Americas Immigrant Advocacy Center.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1254","TX","TX HR 448 2013","This resolution honors the memory of community advocate Erasmo Wilivaldo Andrade of El Paso, a union organizer for migrant workers.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1255","TX","TX HR 45 2013","This resolution commemorates the 100th anniversary of the Roman Catholic Diocese of El Paso, whose Diocesan Migrant and Refugee Services is one of the largest legal aid clinics in the Southwest.","","2012-2016",0,0,0,0,1,0,1,1,0,0,NA,2,NA
"1256","TX","TX HR 485 2013","This resolution pays tribute to the life Fred Elias Nayfa, son of immigrants from Lebanon and one of the most admired citizens of Sweetwater.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1257","TX","TX HR 543 2015","This resolution recognizes West Day at the State Capitol on February 18, 2015 and the Czech immigrants who farmed the land, opened businesses, shared their European culture, and planted roots that are now indelibly woven into city's identity.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1258","TX","TX HR 621 2013","This resolution recognizes March 6, 2013 as Austin County Day, a county whose grown was fueled by the settlement of Czech and German immigrants.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1259","TX","TX HR 648 2015","This resolution recognizes February 24, 2015 as Washington County Day at the State Capitol. After Washington County was formed, the region attracted substantial immigration and developed quickly, included among the newcomers were Germans, Czechs, and Poles, who began arriving in the mid-19th century.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1260","TX","TX HR 66 2015","A resolution recognizes that April 9, 2016 will mark the 10th anniversary of the Dallas Mega March for American Values and Justice. The largest public protest in the city's history, the Mega March drew between 350,000 and 500,000 participants who joined together in support of immigration reform.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1261","TX","TX HR 67 2013","This resolution commends Father Jose Alejandro Solalinde Guerra for his exceptional contributions in behalf of human rights, including his efforts to bring awareness to the plight of Latin American migrants.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1262","TX","TX HR 67 2015","This resolution recognizes that April 9, 2015 will mark the 9th anniversary of the Dallas Mega March for American Values and Justice. The largest public protest in the city's history, the Mega March drew between 350,000 and 500,000 participants who joined together in support of immigration reform.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1263","TX","TX HR 785 2015","This resolution honors Frances Rocha for her years of service to the Edcouch-Elsa Independent School District. As the daughter of migrant workers, she understood firsthand the challenges that children in migrant families face.","","2012-2016",0,0,0,0,1,0,0,1,0,0,NA,2,NA
"1264","TX","TX HR 788 2015","This resolution recognizes Catholic Charities of Dallas for their assistance to people of every race, religion and national origin for the past 75 years, noting their work with immigrants and refugees.","","2012-2016",0,0,0,0,0,0,1,1,0,0,NA,1,NA
"1265","TX","TX HR 794 2013","This resolution commemorates the Klein Independent School District (ISD) in Harris County on its 75th anniversary. Klein ISD traces its origins to a farm community along Cypress Creek settled by German immigrants in the mid 19th Century.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1266","TX","TX HR 813 2015","This resolution recognizes the historic Aztec Theater in Eagle Pass for its long-standing contribution to that city's cultural heritage. Constructed in 1915 by Hungarian immigrant Sam Schwartz, the Aztec is considered the first documented theater in the Mayan Revival style, which embraced pre-Columbian decorative themes, it was designed by architect Leonard F. Seed, who also served as contractor.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1267","TX","TX HR 88 2013","This resolution commemorates the eighth anniversary of the Dallas Mega March for American Values and Justice on April 9, 2014. The largest public protest in the Dallas's history, the Mega March drew between 350,000 and 500,000 participants who joined together in support of immigration reform.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1268","TX","TX HR 89 2013","This resolution commemorates the seventh anniversary of the Dallas Mega March for American Values and Justice on April 9, 2013. The largest public protest in the Dallas's history, the Mega March drew between 350,000 and 500,000 participants who joined together in support of immigration reform.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1269","TX","TX HR 897 2015","This resolution honors La Union del Pueblo Entero (LUPE) for its service in the Rio Grande Valley and for the work it has done on behalf of colonia residents.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1270","TX","TX HR 915 2013","This resolution honors the First Republican Women's Club of Dallas County on the 60th anniversary of its founding. The club supports a variety of commendable community programs, such as the Caring for America project, in which volunteers tutor immigrants of the Dallas Independent School District on English, reading and writing.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1271","TX","TX HR 96 2015","This resolution recognizes U.S. Army Master Sergeant Mike C. Pena of Newgulf, who gave his life to save his fellow soldiers during the Korean War, and his heroism was posthumously recognized with the bestowal of a Medal of Honor at a White House ceremony on March 18, 2014. Born on November 6, 1924, Mike Pena was the son of Mexican immigrants.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1272","TX","TX S 1453 2015","This law provides that the governing body of a municipality may propose the creation of a fire control, prevention, and emergency medical services district if the municipality is located in the extraterritorial jurisdiction of another municipality that has a population of 200,000 or more, both of which are located in a county with a population of less than 300,000 that is located on the international border.","","2012-2016",0,0,1,0,1,0,0,0,0,0,NA,2,NA
"1273","TX","TX S 1536 2013","This law, which relates to the Texas Military, specifies that in order to serve in the Texas State Guard, one must be a citizen of the United States or a person who has been lawfully admitted to the United States for permanent residence under the Immigration and Nationality Act.","","2012-2016",0,0,0,1,0,0,0,0,0,0,NA,1,NA
"1274","TX","TX S 1853 2015","This law relates to authorizing the Department of Public Safety of the state to establish a statewide program for the prevention and detection of the unlawful possession and imminent movement or transfer between the state and an adjacent state or the United Mexican States of firearms, controlled substances, or currency, or the commission or imminent commission of the offenses of smuggling or trafficking of people. This law also provides for certain related peace officer standards.","","2012-2016",0,0,0,0,1,1,0,0,0,0,NA,1,NA
"1275","TX","TX S 1928 2015","This law requires the executive commissioner to adopt rules ensuring that local government and community input is included in any federal refugee program''s placement report. It requires meetings to be held in the communities proposed for refugee placement, with representatives, local governmental entities and officials, and stakeholders in attendance. Resettlement agencies shall consider feedback from these meetings before issuing their annual reports, which shall include specified information, including the number of refugees placed in the state.","","2012-2016",0,0,0,0,0,0,1,0,0,0,NA,0,NA
"1277","TX","TX S 453 2013","This law provides that the tuition charged by a school district or charter school, for students whose visas are dependent upon paying tuition at that district or school, be no more than the full unsubsidized per capita cost of providing that individual's education, as calculated by the commissioner. Further, such students are not to be counted for purposes of allocating state funds.","","2012-2016",0,1,0,0,0,0,0,0,0,0,NA,1,NA
"1278","TX","TX S 459 2015","This law establishes the Advisory Council on Cultural Affairs in the Office of the Governor to advise the office on setting policy priorities addressing and raising public awareness of major issues affecting this state due to the rapid growth of the state's Hispanic population, and other issues resulting from changes in demographics in the state.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1279","TX","TX SCR 17 2013","This concurrent resolution urges Congress to restore the presumption of a service connection for Agent Orange exposure to United States Navy and United States Air Force veterans who served on the inland waterways, in the Territorial waters, and in the airspace of the Republic of Vietnam and to institute a presumption of connection to employment for civilians exposed to Agent Orange in their workplaces. Those exposed to Agent Orange include Vietnamese Americans who immigrated in the 1970s and early 1980s.","","2012-2016",0,0,0,0,1,0,0,0,1,0,NA,2,NA
"1280","TX","TX SCR 5 2015","This resolution urges Congress to reimburse the state for bearing the financial burden of the federal government's responsibility to secure the state-Mexico international border.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1281","TX","TX SR 1012 2015","This resolution memorializes Edward M. Nelson Jr. and Dorothy Louise Nelson, noting their service work. Mrs. Nelson made beautiful quilts for the homeless and for immigrant families through Refugee Services of Texas.","","2012-2016",0,0,0,0,1,0,1,1,0,0,NA,2,NA
"1282","TX","TX SR 105 2015","This resolution recognizes Washington County Day on February 24, 2015. Washington County was formally created in 1836 and the region attracted substantial immigration and developed quickly, including Germans, Czechs, and Poles, who began arriving in the mid-19th century.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1283","TX","TX SR 109 2013","This resolution honors the memory of Brenda Rae Henderson Hudnall, a former immigration officer.","","2012-2016",0,0,0,0,1,0,0,0,0,0,NA,1,NA
"1284","TX","TX SR 122 2013","This resolution honors Bob Borochoff, an advocate of immigration reform.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1285","TX","TX SR 153 2013","This resolution recognizes the Roman Catholic Diocese of El Paso on the occasion of its 100th anniversary. A modern force for social justice and a safe haven for refugees, immigrants, and the underserved, the Diocese of El Paso has one of the largest legal aid clinics in the Southwest.","","2012-2016",0,0,0,0,1,0,1,1,0,0,NA,2,NA
"1286","TX","TX SR 196 2013","This resolution recognizes February 12, 2013, as Rowlett Day at the State Capitol. Rowlett, located on the shore of Lake Ray Hubbard in Dallas and Rockwall Counties, was named for Daniel Rowlett, who led a group of families from Tennessee to the North Texas area in 1835 under the direction of two immigration companies, the W. S. Peters Colony and the Charles Mercer Colony.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1287","TX","TX SR 215 2013","This resolution recognizes February 26, 2013 as Washington County Day and extends a warm welcome to a visiting delegation of citizens from Washington County. The region developed in part as a result of early German, Czech and Polish immigration and remains a popular tourist destination.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1288","TX","TX SR 244 2015","This resolution recognizes March 3, 2015, as Wharton County Day. Wharton is known for its small-town way of life and its diverse cultural influences from immigrants of Czech, Danish, and Mexican ancestry.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1289","TX","TX SR 328 2013","This resolution honors the service of His Holiness Pope Benedict XVI, an advocate for social justice who interceded on behalf of migrants and refugees worldwide, speaking for those whose voices would not have been heard otherwise.","","2012-2016",0,0,0,0,1,0,1,1,0,0,NA,2,NA
"1290","TX","TX SR 339 2015","This resolution recognizes March 31, 2015, as Austin County Day at the State Capitol. During the 1800s, German and Czech immigrants began arriving in Austin County and the county's culture has been further enriched by African Americans and immigrants from Mexico, the largest foreign-born group to settle there in the 20th century.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1291","TX","TX SR 341 2013","This Senate resolution celebrates March 6, 2013 as Austin County Day at the State Capitol. The county owes its rich cultural heritage to the settlements of German immigrants during the 1800s, followed by immigration from Czechoslovakia in the late 1800s and from Mexico in the 1900s.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1292","TX","TX SR 366 2015","This resolution commends Sister Norma Pimentel and the staff of Catholic Charities of the Rio Grande Valley for their leadership and aid during the 2014 humanitarian crisis along the border between Texas and Mexico and for assisting immigrants.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1293","TX","TX SR 437 2015","This resolution recognizes the renaming of a street in honor of labor and civil rights leader Jaime P. Martinez. A San Antonio native, Jaime Martinez was born in 1946 and raised by his grandparents, who were migrant workers from Mexico.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1294","TX","TX SR 49 2013","This resolution honors the life of Maria Teresa Devlin, a devoted Christian and lifelong humanitarian who immigrated to the United States at an early age from San Jose, Costa Rica.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1295","TX","TX SR 494 2013","This resolution recognizes Julia Judy Ewell, born of Moravian immigrants, on the occasion of her 90th birthday.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1296","TX","TX SR 527 2013","This resolution honors the life of Josue V. Quintanilla, one of the first Mexican Americans to graduate from the University of Texas College of Pharmacy in 1955, and an active participant in the civil rights and migrant farm workers' movements.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"1297","TX","TX SR 58 2013","This resolution honors the life of Ramon C. Samilpa, Sr. of Austin, Texas. Born to an immigrant couple from Guanajuato, Mexico, Mr. Samilpa was the first and only of their six children to be born in the United States. He was exceedingly proud of both his American and Mexican heritages and fought in World War II as a member of the U.S. Army.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1298","TX","TX SR 591 2015","This resolution memorializes Eustolio Gonzales. Mr. Gonzales taught in the Raymondville Independent School District for 20 years, 15 of which were dedicated to the Migrant Program. He shared his expertise on migrant education with school districts in Texas, Wisconsin, Illinois, and Indiana as a lecturer and a consultant.","","2012-2016",0,1,0,0,0,0,0,1,0,0,NA,2,NA
"1300","TX","TX SR 667 2013","This resolution recognizes April 15, 2013, as Live Oak County Day, home to Native American tribes, Spanish and Mexican colonists, and Irish immigrants. This rich cultural diversity has greatly influenced the development of the area.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1301","TX","TX SR 67 2013","This resolution honors the memory of Paul Olefsky, son of prominent Russian immigrant musicians.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1302","TX","TX SR 71 2013","This resolution expresses the commitment of the Senate to the elimination of illegal fishing. Vessels involved with illegal fishing are also associated with other crimes, including drug trafficking, human trafficking, and illegal immigration.","","2012-2016",0,0,0,0,0,1,0,0,0,0,NA,0,NA
"1303","TX","TX SR 711 2015","This resolution names May 2015 as Asian-Pacific American Heritage Month to recognize the contributions to this state and nation made by individuals of Asian and Pacific Islander descent.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1304","TX","TX SR 718 2015","This recognizes Friedens Church of Washington, United Church of Christ, on its 125th anniversary. Early in its history, the church played a vital role in helping German immigrants and settlers become acclimated to their new state and country.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1305","TX","TX SR 748 2015","This resolution recognizes Mary Mendoza for being named 2015 State Social Worker of the Year. Mary Mendoza grew up in a migrant family, and she has served as a migrant and parent specialist in the Weslaco Independent School District for 20 years.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1306","TX","TX SR 81 2013","This resolution honors the memory of S.M.Ture, Jr., former president of the Texas Farm Bureau and an appointee to the Governor's Task Force on Immigration and Agricultural Development.","","2012-2016",0,0,0,0,0,0,0,0,0,0,NA,0,NA
"1307","TX","TX SR 810 2013","This resolution recognizes Juan Johnny Canales for his contributions to Tejano music. His band, Johnny Canales y Su Orquesta, specialized in entertainment for migrant workers throughout the nation.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1308","TX","TX SR 814 2015","This resolution recognizes Maria Berriozabal for being honored at the Westside Honors Exitos en Nuestra Barrio Gala. The daughter of immigrant parents, she became the first Mexican-American woman elected to the city council in 1981, and over the course of her decade-long tenure, she was unafraid to stand alone on many issues.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1309","TX","TX SR 83 2013","This resolution mourns the loss of Frank Dannenberg, Jr., an immigrant from Cuba who had a successful career as an educator.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1310","TX","TX SR 876 2013","This resolution honors and commemorates the life of Demetrio Pena Rodriguez, born of migrant farmworkers who was the named plaintiff in a landmark class-action lawsuit that found the state's method of funding public schools to be unconstitutional.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
"1311","TX","TX SR 9 2013","This resolution recognizes the dedication of an official Texas Historical Marker at Cypress Top Historic Park, an area settled by German immigrants in the 1840s whose descendants maintained ownership of the land until its donation as a historic park in 2005.","","2012-2016",0,0,0,0,0,0,0,1,0,0,NA,1,NA
